#Class	ID	Enh	Prom	TX	Tx_expression	Gene_expression	DNase_Enh	DNase_Prom	H4K20me1_Enh	H4K20me1_Prom	H3K9me3_Enh	H3K9me3_Prom	H3K9ac_Enh	H3K9ac_Prom	H3K79me2_Enh	H3K79me2_Prom	H3K4me3_Enh	H3K4me3_Prom	H3K4me2_Enh	H3K4me2_Prom	H3K4me1_Enh	H3K4me1_Prom	H3K36me3_Enh	H3K36me3_Prom	H3K27me3_Enh	H3K27me3_Prom	H3K27ac_Enh	H3K27ac_Prom	H2A.Z_Enh	H2A.Z_Prom	CTCF_Enh	CTCF_Prom	HiC_Contact
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30510243:30510743	ENST00000563615.5	1.72	168.51	7934.01	269.74	543.7	1129.18	256.17	219.05	4887.95	299.86	2107.23	383.49	30473.73	209.79	7222.34	376.18	1701.56	346.14	327.61	3150.3	1648.51	234.87	6123.88	335.07	1910.39	557.57	3072.0	144.0	
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30515943:30516443	ENST00000562020.1	1.02	168.51	7934.01	220.85	543.7	361.35	256.17	180.42	4887.95	192.39	2107.23	202.42	30473.73	147.01	7222.34	133.36	1701.56	212.86	327.61	1675.71	1648.51	235.17	6123.88	223.92	1910.39	213.38	3072.0	268.0	
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30520430:30520930	ENST00000566267.1	0.0	168.51	7934.01	339.25	543.7	476.3	256.17	163.75	4887.95	252.2	2107.23	219.2	30473.73	131.75	7222.34	118.2	1701.56	302.4	327.61	1902.15	1648.51	174.55	6123.88	285.95	1910.39	198.7	3072.0	188.0	
0	0:chr16:85932465:85933023:chr16:30483982:30483982:ITGAL	chr16:85932465:85933023	chr16:30530827:30531327	ENST00000564632.1	37.03	168.51	7934.01	279.54	543.7	657.23	256.17	232.71	4887.95	275.54	2107.23	265.23	30473.73	173.75	7222.34	152.0	1701.56	371.58	327.61	2668.99	1648.51	272.72	6123.88	264.36	1910.39	305.12	3072.0	767.0	
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30483729:30484229	ENST00000356798.10	26.86	168.51	27857.04	11231.7	1102.66	487.48	619.5	221.68	9575.07	5607.58	944.32	1556.09	19240.18	16492.31	13894.29	10456.02	19531.73	4487.46	657.45	266.13	1112.84	347.68	78110.8	14065.3	3211.48	1622.35	10897.0	3656.0	
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30483790:30484290	ENST00000562652.1	0.0	168.51	27857.04	11126.9	1102.66	484.75	619.5	219.0	9575.07	6557.45	944.32	1811.1	19240.18	20358.75	13894.29	11259.5	19531.73	4393.4	657.45	275.75	1112.84	369.7	78110.8	15339.8	3211.48	1693.1	10897.0	3491.0	
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30483793:30484293	ENST00000569570.5	0.44	168.51	27857.04	11112.83	1102.66	484.6	619.5	218.85	9575.07	6599.84	944.32	1825.62	19240.18	20533.8	13894.29	11292.05	19531.73	4385.63	657.45	276.05	1112.84	370.39	78110.8	15399.41	3211.48	1694.12	10897.0	3487.0	
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30483800:30484300	ENST00000358164.9	0.56	168.51	27857.04	11080.0	1102.66	484.25	619.5	218.5	9575.07	6698.75	944.32	1859.5	19240.18	20942.25	13894.29	11368.0	19531.73	4367.5	657.45	276.75	1112.84	372.0	78110.8	15538.5	3211.48	1696.5	10897.0	3480.0	
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30483816:30484316	ENST00000568926.5	0.0	168.51	27857.04	10839.68	1102.66	481.85	619.5	217.86	9575.07	6908.35	944.32	1931.02	19240.18	21824.65	13894.29	11505.92	19531.73	4342.7	657.45	277.55	1112.84	376.32	78110.8	15916.58	3211.48	1708.82	10897.0	3458.0	
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30483817:30484317	ENST00000565864.5	0.0	168.51	27857.04	10824.66	1102.66	481.7	619.5	217.82	9575.07	6921.45	944.32	1935.49	19240.18	21879.8	13894.29	11514.54	19531.73	4341.15	657.45	277.6	1112.84	376.59	78110.8	15940.21	3211.48	1709.59	10897.0	3457.0	
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30483821:30484321	ENST00000564118.1	0.86	168.51	27857.04	10764.58	1102.66	481.1	619.5	217.66	9575.07	6973.85	944.32	1953.37	19240.18	22100.4	13894.29	11549.02	19531.73	4334.95	657.45	277.8	1112.84	377.67	78110.8	16034.73	3211.48	1712.67	10897.0	3453.0	
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30483822:30484322	ENST00000433423.2	6.58	168.51	27857.04	10749.56	1102.66	480.95	619.5	217.62	9575.07	6986.95	944.32	1957.84	19240.18	22155.55	13894.29	11557.64	19531.73	4333.4	657.45	277.85	1112.84	377.94	78110.8	16058.36	3211.48	1713.44	10897.0	3452.0	
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30485072:30485572	ENST00000569725.1	0.56	168.51	27857.04	1955.64	1102.66	778.47	619.5	230.58	9575.07	2762.59	944.32	1574.3	19240.18	19025.32	13894.29	6073.61	19531.73	3836.47	657.45	469.83	1112.84	497.89	78110.8	9562.31	3211.48	799.92	10897.0	1528.0	0.79226422309875
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30494962:30495462	ENST00000566149.1	84.86	168.51	27857.04	298.7	1102.66	1074.33	619.5	235.54	9575.07	324.17	944.32	674.24	19240.18	206.55	13894.29	252.82	19531.73	702.04	657.45	3577.74	1112.84	294.28	78110.8	451.04	3211.48	375.31	10897.0	358.0	
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30499954:30500454	ENST00000568012.5	0.0	168.51	27857.04	379.0	1102.66	869.62	619.5	205.52	9575.07	323.33	944.32	394.62	19240.18	220.71	13894.29	283.04	19531.73	727.02	657.45	2391.97	1112.84	254.36	78110.8	596.25	3211.48	512.18	10897.0	1085.0	1.184383392334
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30500071:30500571	ENST00000564935.1	4.7	168.51	27857.04	451.01	1102.66	1077.56	619.5	220.85	9575.07	391.78	944.32	501.04	19240.18	271.43	13894.29	546.31	19531.73	983.3	657.45	3172.9	1112.84	285.85	78110.8	728.09	3211.48	604.23	10897.0	1072.0	1.184383392334
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30507503:30508003	ENST00000568987.1	1.13	168.51	27857.04	231.48	1102.66	658.69	619.5	201.14	9575.07	213.89	944.32	322.3	19240.18	153.47	13894.29	135.94	19531.73	456.91	657.45	2918.22	1112.84	331.24	78110.8	288.48	3211.48	256.09	10897.0	856.0	
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30510243:30510743	ENST00000563615.5	1.72	168.51	27857.04	269.74	1102.66	1129.18	619.5	219.05	9575.07	299.86	944.32	383.49	19240.18	209.79	13894.29	376.18	19531.73	346.14	657.45	3150.3	1112.84	234.87	78110.8	335.07	3211.48	557.57	10897.0	144.0	1.117448091507
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30515943:30516443	ENST00000562020.1	1.02	168.51	27857.04	220.85	1102.66	361.35	619.5	180.42	9575.07	192.39	944.32	202.42	19240.18	147.01	13894.29	133.36	19531.73	212.86	657.45	1675.71	1112.84	235.17	78110.8	223.92	3211.48	213.38	10897.0	268.0	
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30520430:30520930	ENST00000566267.1	0.0	168.51	27857.04	339.25	1102.66	476.3	619.5	163.75	9575.07	252.2	944.32	219.2	19240.18	131.75	13894.29	118.2	19531.73	302.4	657.45	1902.15	1112.84	174.55	78110.8	285.95	3211.48	198.7	10897.0	188.0	
0	0:chr16:85969256:85970863:chr16:30483982:30483982:ITGAL	chr16:85969256:85970863	chr16:30530827:30531327	ENST00000564632.1	37.03	168.51	27857.04	279.54	1102.66	657.23	619.5	232.71	9575.07	275.54	944.32	265.23	19240.18	173.75	13894.29	152.0	19531.73	371.58	657.45	2668.99	1112.84	272.72	78110.8	264.36	3211.48	305.12	10897.0	767.0	
1	1:chr20:44746135:44748232:chr20:44746892:44746892:CD40	chr20:44746135:44748232	chr20:44746661:44747161	ENST00000372285.7	25.46	53.68	25525.71	9683.33	1562.96	287.46	731.89	180.71	14372.43	3963.31	1872.57	290.88	92712.7	31192.31	25373.02	8363.31	13461.93	2340.78	767.16	160.32	2258.55	657.67	61644.22	15791.11	8676.46	3655.6	7504.0	3048.0	1007.2211914062
1	1:chr20:44746135:44748232:chr20:44746892:44746892:CD40	chr20:44746135:44748232	chr20:44746667:44747167	ENST00000620709.4	2.37	53.68	25525.71	9635.51	1562.96	286.62	731.89	179.87	14372.43	3928.57	1872.57	289.86	92712.7	31060.07	25373.02	8256.57	13461.93	2315.16	767.16	159.54	2258.55	651.49	61644.22	15780.67	8676.46	3588.7	7504.0	3024.0	1007.2211914062
1	1:chr20:44746135:44748232:chr20:44746892:44746892:CD40	chr20:44746135:44748232	chr20:44746705:44747205	ENST00000372276.7	0.93	53.68	25525.71	9236.85	1562.96	281.55	731.89	174.3	14372.43	3729.05	1872.57	284.75	92712.7	30236.7	25373.02	7610.2	13461.93	2223.6	767.16	156.0	2258.55	616.0	61644.22	15921.8	8676.46	3223.9	7504.0	2856.0	1007.2211914062
1	1:chr20:44746135:44748232:chr20:44746892:44746892:CD40	chr20:44746135:44748232	chr20:44746737:44747237	ENST00000466205.5	13.92	53.68	25525.71	8933.57	1562.96	272.07	731.89	170.82	14372.43	3578.21	1872.57	288.19	92712.7	29770.78	25373.02	7096.44	13461.93	2212.76	767.16	154.28	2258.55	591.56	61644.22	16286.08	8676.46	3020.42	7504.0	2805.0	1007.2211914062
1	1:chr20:44746135:44748232:chr20:44746892:44746892:CD40	chr20:44746135:44748232	chr20:44746740:44747240	ENST00000489304.5	0.56	53.68	25525.71	8912.9	1562.96	270.9	731.89	170.4	14372.43	3567.95	1872.57	288.55	92712.7	29738.35	25373.02	7054.8	13461.93	2214.2	767.16	154.1	2258.55	589.7	61644.22	16325.35	8676.46	3002.9	7504.0	2799.0	1007.2211914062
1	1:chr20:44746135:44748232:chr20:44746892:44746892:CD40	chr20:44746135:44748232	chr20:44746762:44747262	ENST00000477696.5	9.92	53.68	25525.71	8716.2	1562.96	263.04	731.89	167.32	14372.43	3509.39	1872.57	294.43	92712.7	29660.37	25373.02	6791.92	13461.93	2229.68	767.16	151.94	2258.55	578.1	61644.22	16691.09	8676.46	2880.06	7504.0	2738.0	1007.2211914062
1	1:chr20:44746135:44748232:chr20:44746892:44746892:CD40	chr20:44746135:44748232	chr20:44750707:44751207	ENST00000461171.1	0.51	53.68	25525.71	659.15	1562.96	1040.78	731.89	194.44	14372.43	631.45	1872.57	695.6	92712.7	289.97	25373.02	2075.23	13461.93	2384.93	767.16	1374.63	2258.55	397.55	61644.22	705.23	8676.46	445.91	7504.0	939.0	387.0237121582
1	1:chr21:34774836:34775451:chr21:34775201:34775201:IFNGR2	chr21:34774836:34775451	chr21:34774952:34775452	ENST00000290219.10	0.6	28.37	7306.17	6018.49	325.22	250.57	279.24	209.99	4776.21	4273.16	516.26	410.94	7578.15	6998.45	5814.63	4535.77	4025.04	2876.25	283.27	219.02	600.67	368.78	9127.22	7653.5	2643.83	1981.38	595.0	341.0	819.56481933594
1	1:chr21:34774836:34775451:chr21:34775201:34775201:IFNGR2	chr21:34774836:34775451	chr21:34775483:34775983	ENST00000439213.5	0.09	28.37	7306.17	3656.31	325.22	274.35	279.24	192.22	4776.21	8090.23	516.26	843.32	7578.15	8822.2	5814.63	4234.77	4025.04	893.2	283.27	226.61	600.67	191.58	9127.22	5989.9	2643.83	1566.43	595.0	186.0	819.56481933594
1	1:chr21:34774836:34775451:chr21:34775201:34775201:IFNGR2	chr21:34774836:34775451	chr21:34775488:34775988	ENST00000381995.5	0.0	28.37	7306.17	3656.66	325.22	275.35	279.24	192.67	4776.21	8196.78	516.26	849.77	7578.15	8931.7	5814.63	4238.22	4025.04	885.2	283.27	228.71	600.67	191.63	9127.22	6007.65	2643.83	1572.48	595.0	181.0	819.56481933594
1	1:chr21:34774836:34775451:chr21:34775201:34775201:IFNGR2	chr21:34774836:34775451	chr21:34775497:34775997	ENST00000545369.2	0.0	28.37	7306.17	3657.29	325.22	277.15	279.24	193.48	4776.21	8388.57	516.26	861.38	7578.15	9128.8	5814.63	4244.43	4025.04	870.8	283.27	232.49	600.67	191.72	9127.22	6039.6	2643.83	1583.37	595.0	172.0	819.56481933594
1	1:chr21:34774836:34775451:chr21:34775201:34775201:IFNGR2	chr21:34774836:34775451	chr21:34775522:34776022	ENST00000405436.5	27.69	28.37	7306.17	3643.2	325.22	287.65	279.24	195.07	4776.21	9015.04	516.26	894.29	7578.15	9940.52	5814.63	4220.98	4025.04	845.76	283.27	242.99	600.67	194.39	9127.22	6234.17	2643.83	1593.82	595.0	172.0	819.56481933594
1	1:chr21:34774836:34775451:chr21:34775201:34775201:IFNGR2	chr21:34774836:34775451	chr21:34804376:34804876	ENST00000421802.1	0.0	28.37	7306.17	891.6	325.22	1984.92	279.24	221.72	4776.21	1123.86	516.26	1575.5	7578.15	535.42	5814.63	1419.08	4025.04	2126.6	283.27	5259.47	600.67	199.49	9127.22	2321.15	2643.83	447.32	595.0	935.0	126.50833892822
1	1:chr21:34776289:34777452:chr21:34775201:34775201:IFNGR2	chr21:34776289:34777452	chr21:34774952:34775452	ENST00000290219.10	0.6	28.37	7207.43	6018.49	1899.16	250.57	611.42	209.99	34605.29	4273.16	14549.04	410.94	71564.26	6998.45	31061.61	4535.77	8783.16	2876.25	1448.86	219.02	1260.76	368.78	36100.23	7653.5	3681.89	1981.38	5070.0	341.0	819.56481933594
1	1:chr21:34776289:34777452:chr21:34775201:34775201:IFNGR2	chr21:34776289:34777452	chr21:34775483:34775983	ENST00000439213.5	0.09	28.37	7207.43	3656.31	1899.16	274.35	611.42	192.22	34605.29	8090.23	14549.04	843.32	71564.26	8822.2	31061.61	4234.77	8783.16	893.2	1448.86	226.61	1260.76	191.58	36100.23	5989.9	3681.89	1566.43	5070.0	186.0	819.56481933594
1	1:chr21:34776289:34777452:chr21:34775201:34775201:IFNGR2	chr21:34776289:34777452	chr21:34775488:34775988	ENST00000381995.5	0.0	28.37	7207.43	3656.66	1899.16	275.35	611.42	192.67	34605.29	8196.78	14549.04	849.77	71564.26	8931.7	31061.61	4238.22	8783.16	885.2	1448.86	228.71	1260.76	191.63	36100.23	6007.65	3681.89	1572.48	5070.0	181.0	819.56481933594
1	1:chr21:34776289:34777452:chr21:34775201:34775201:IFNGR2	chr21:34776289:34777452	chr21:34775497:34775997	ENST00000545369.2	0.0	28.37	7207.43	3657.29	1899.16	277.15	611.42	193.48	34605.29	8388.57	14549.04	861.38	71564.26	9128.8	31061.61	4244.43	8783.16	870.8	1448.86	232.49	1260.76	191.72	36100.23	6039.6	3681.89	1583.37	5070.0	172.0	819.56481933594
1	1:chr21:34776289:34777452:chr21:34775201:34775201:IFNGR2	chr21:34776289:34777452	chr21:34775522:34776022	ENST00000405436.5	27.69	28.37	7207.43	3643.2	1899.16	287.65	611.42	195.07	34605.29	9015.04	14549.04	894.29	71564.26	9940.52	31061.61	4220.98	8783.16	845.76	1448.86	242.99	1260.76	194.39	36100.23	6234.17	3681.89	1593.82	5070.0	172.0	819.56481933594
1	1:chr21:34776289:34777452:chr21:34775201:34775201:IFNGR2	chr21:34776289:34777452	chr21:34804376:34804876	ENST00000421802.1	0.0	28.37	7207.43	891.6	1899.16	1984.92	611.42	221.72	34605.29	1123.86	14549.04	1575.5	71564.26	535.42	31061.61	1419.08	8783.16	2126.6	1448.86	5259.47	1260.76	199.49	36100.23	2321.15	3681.89	447.32	5070.0	935.0	126.50833892822
1	1:chr21:45616069:45616569:chr21:45660887:45660887:ICOSLG	chr21:45616069:45616569	chr21:45649722:45650222	ENST00000643466.1	0.38	29.93	21327.14	309.79	328.48	438.42	194.24	219.66	1841.16	274.47	296.11	298.11	1167.16	176.88	2298.74	180.79	6762.46	309.24	222.76	1388.94	422.22	413.39	13384.22	247.27	1280.51	266.39	2060.0	248.0	87.855949401855
1	1:chr21:45616069:45616569:chr21:45660887:45660887:ICOSLG	chr21:45616069:45616569	chr21:45660473:45660973	ENST00000344330.8	22.56	29.93	21327.14	4953.41	328.48	355.21	194.24	179.65	1841.16	1838.97	296.11	389.66	1167.16	9263.7	2298.74	4596.3	6762.46	919.39	222.76	199.34	422.22	387.86	13384.22	3445.64	1280.51	1381.51	2060.0	945.0	80.898376464844
1	1:chr21:45616069:45616569:chr21:45660887:45660887:ICOSLG	chr21:45616069:45616569	chr21:45660578:45661078	ENST00000407780.7	5.75	29.93	21327.14	6195.11	328.48	394.44	194.24	189.95	1841.16	2443.85	296.11	412.1	1167.16	13218.73	2298.74	5692.02	6762.46	1037.41	222.76	219.19	422.22	476.39	13384.22	5476.08	1280.51	1702.81	2060.0	1284.0	80.898376464844
1	1:chr21:45616069:45616569:chr21:45660887:45660887:ICOSLG	chr21:45616069:45616569	chr21:45660599:45661099	ENST00000400377.3	0.0	29.93	21327.14	6402.38	328.48	404.52	194.24	193.1	1841.16	2663.3	296.11	416.3	1167.16	14245.84	2298.74	5903.91	6762.46	1068.28	222.76	224.02	422.22	494.87	13384.22	6061.14	1280.51	1755.73	2060.0	1308.0	80.898376464844
1	1:chr21:45626561:45627626:chr21:45660887:45660887:ICOSLG	chr21:45626561:45627626	chr21:45649722:45650222	ENST00000643466.1	0.38	29.93	27213.08	309.79	661.48	438.42	374.6	219.66	8890.06	274.47	658.65	298.11	11241.86	176.88	11386.83	180.79	17830.6	309.24	456.6	1388.94	547.52	413.39	44336.26	247.27	2719.91	266.39	7264.0	248.0	113.21433258057
1	1:chr21:45626561:45627626:chr21:45660887:45660887:ICOSLG	chr21:45626561:45627626	chr21:45660473:45660973	ENST00000344330.8	22.56	29.93	27213.08	4953.41	661.48	355.21	374.6	179.65	8890.06	1838.97	658.65	389.66	11241.86	9263.7	11386.83	4596.3	17830.6	919.39	456.6	199.34	547.52	387.86	44336.26	3445.64	2719.91	1381.51	7264.0	945.0	91.306228637695
1	1:chr21:45626561:45627626:chr21:45660887:45660887:ICOSLG	chr21:45626561:45627626	chr21:45660578:45661078	ENST00000407780.7	5.75	29.93	27213.08	6195.11	661.48	394.44	374.6	189.95	8890.06	2443.85	658.65	412.1	11241.86	13218.73	11386.83	5692.02	17830.6	1037.41	456.6	219.19	547.52	476.39	44336.26	5476.08	2719.91	1702.81	7264.0	1284.0	91.306228637695
1	1:chr21:45626561:45627626:chr21:45660887:45660887:ICOSLG	chr21:45626561:45627626	chr21:45660599:45661099	ENST00000400377.3	0.0	29.93	27213.08	6402.38	661.48	404.52	374.6	193.1	8890.06	2663.3	658.65	416.3	11241.86	14245.84	11386.83	5903.91	17830.6	1068.28	456.6	224.02	547.52	494.87	44336.26	6061.14	2719.91	1755.73	7264.0	1308.0	91.306228637695
1	1:chr21:45627759:45628259:chr21:45660887:45660887:ICOSLG	chr21:45627759:45628259	chr21:45649722:45650222	ENST00000643466.1	0.38	29.93	8881.94	309.79	474.27	438.42	188.55	219.66	4887.2	274.47	530.83	298.11	1781.41	176.88	6769.6	180.79	9078.54	309.24	255.51	1388.94	262.17	413.39	17786.17	247.27	2709.36	266.39	1334.0	248.0	113.21433258057
1	1:chr21:45627759:45628259:chr21:45660887:45660887:ICOSLG	chr21:45627759:45628259	chr21:45660473:45660973	ENST00000344330.8	22.56	29.93	8881.94	4953.41	474.27	355.21	188.55	179.65	4887.2	1838.97	530.83	389.66	1781.41	9263.7	6769.6	4596.3	9078.54	919.39	255.51	199.34	262.17	387.86	17786.17	3445.64	2709.36	1381.51	1334.0	945.0	91.306228637695
1	1:chr21:45627759:45628259:chr21:45660887:45660887:ICOSLG	chr21:45627759:45628259	chr21:45660578:45661078	ENST00000407780.7	5.75	29.93	8881.94	6195.11	474.27	394.44	188.55	189.95	4887.2	2443.85	530.83	412.1	1781.41	13218.73	6769.6	5692.02	9078.54	1037.41	255.51	219.19	262.17	476.39	17786.17	5476.08	2709.36	1702.81	1334.0	1284.0	91.306228637695
1	1:chr21:45627759:45628259:chr21:45660887:45660887:ICOSLG	chr21:45627759:45628259	chr21:45660599:45661099	ENST00000400377.3	0.0	29.93	8881.94	6402.38	474.27	404.52	188.55	193.1	4887.2	2663.3	530.83	416.3	1781.41	14245.84	6769.6	5903.91	9078.54	1068.28	255.51	224.02	262.17	494.87	17786.17	6061.14	2709.36	1755.73	1334.0	1308.0	91.306228637695
1	1:chr21:45660637:45661636:chr21:34775201:34775201:IFNGR2	chr21:45660637:45661636	chr21:34774952:34775452	ENST00000290219.10	0.6	28.37	16038.68	6018.49	1126.12	250.57	433.89	209.99	8624.25	4273.16	945.92	410.94	43631.24	6998.45	13361.25	4535.77	4530.81	2876.25	454.14	219.02	1801.32	368.78	19220.71	7653.5	3227.65	1981.38	3068.0	341.0	
1	1:chr21:45660637:45661636:chr21:34775201:34775201:IFNGR2	chr21:45660637:45661636	chr21:34775483:34775983	ENST00000439213.5	0.09	28.37	16038.68	3656.31	1126.12	274.35	433.89	192.22	8624.25	8090.23	945.92	843.32	43631.24	8822.2	13361.25	4234.77	4530.81	893.2	454.14	226.61	1801.32	191.58	19220.71	5989.9	3227.65	1566.43	3068.0	186.0	
1	1:chr21:45660637:45661636:chr21:34775201:34775201:IFNGR2	chr21:45660637:45661636	chr21:34775488:34775988	ENST00000381995.5	0.0	28.37	16038.68	3656.66	1126.12	275.35	433.89	192.67	8624.25	8196.78	945.92	849.77	43631.24	8931.7	13361.25	4238.22	4530.81	885.2	454.14	228.71	1801.32	191.63	19220.71	6007.65	3227.65	1572.48	3068.0	181.0	
1	1:chr21:45660637:45661636:chr21:34775201:34775201:IFNGR2	chr21:45660637:45661636	chr21:34775497:34775997	ENST00000545369.2	0.0	28.37	16038.68	3657.29	1126.12	277.15	433.89	193.48	8624.25	8388.57	945.92	861.38	43631.24	9128.8	13361.25	4244.43	4530.81	870.8	454.14	232.49	1801.32	191.72	19220.71	6039.6	3227.65	1583.37	3068.0	172.0	
1	1:chr21:45660637:45661636:chr21:34775201:34775201:IFNGR2	chr21:45660637:45661636	chr21:34775522:34776022	ENST00000405436.5	27.69	28.37	16038.68	3643.2	1126.12	287.65	433.89	195.07	8624.25	9015.04	945.92	894.29	43631.24	9940.52	13361.25	4220.98	4530.81	845.76	454.14	242.99	1801.32	194.39	19220.71	6234.17	3227.65	1593.82	3068.0	172.0	
1	1:chr21:45660637:45661636:chr21:34775201:34775201:IFNGR2	chr21:45660637:45661636	chr21:34804376:34804876	ENST00000421802.1	0.0	28.37	16038.68	891.6	1126.12	1984.92	433.89	221.72	8624.25	1123.86	945.92	1575.5	43631.24	535.42	13361.25	1419.08	4530.81	2126.6	454.14	5259.47	1801.32	199.49	19220.71	2321.15	3227.65	447.32	3068.0	935.0	
1	1:chr21:45660637:45661636:chr21:45660887:45660887:ICOSLG	chr21:45660637:45661636	chr21:45649722:45650222	ENST00000643466.1	0.38	29.93	16038.68	309.79	1126.12	438.42	433.89	219.66	8624.25	274.47	945.92	298.11	43631.24	176.88	13361.25	180.79	4530.81	309.24	454.14	1388.94	1801.32	413.39	19220.71	247.27	3227.65	266.39	3068.0	248.0	105.70227050781
1	1:chr21:45660637:45661636:chr21:45660887:45660887:ICOSLG	chr21:45660637:45661636	chr21:45660473:45660973	ENST00000344330.8	22.56	29.93	16038.68	4953.41	1126.12	355.21	433.89	179.65	8624.25	1838.97	945.92	389.66	43631.24	9263.7	13361.25	4596.3	4530.81	919.39	454.14	199.34	1801.32	387.86	19220.71	3445.64	3227.65	1381.51	3068.0	945.0	688.24230957031
1	1:chr21:45660637:45661636:chr21:45660887:45660887:ICOSLG	chr21:45660637:45661636	chr21:45660578:45661078	ENST00000407780.7	5.75	29.93	16038.68	6195.11	1126.12	394.44	433.89	189.95	8624.25	2443.85	945.92	412.1	43631.24	13218.73	13361.25	5692.02	4530.81	1037.41	454.14	219.19	1801.32	476.39	19220.71	5476.08	3227.65	1702.81	3068.0	1284.0	688.24230957031
1	1:chr21:45660637:45661636:chr21:45660887:45660887:ICOSLG	chr21:45660637:45661636	chr21:45660599:45661099	ENST00000400377.3	0.0	29.93	16038.68	6402.38	1126.12	404.52	433.89	193.1	8624.25	2663.3	945.92	416.3	43631.24	14245.84	13361.25	5903.91	4530.81	1068.28	454.14	224.02	1801.32	494.87	19220.71	6061.14	3227.65	1755.73	3068.0	1308.0	688.24230957031
1	1:chr5:40490609:40490609:chr5:40680031:40680031:PTGER4	chr5:40490609:40490609	chr5:40679350:40679850	ENST00000302472.3	0.24	0.39	0.0	12088.75	0.0	261.5	0.0	188.25	0.0	4856.25	0.0	407.25	0.0	22101.75	0.0	5775.5	0.0	674.0	0.0	185.75	0.0	213.0	0.0	19263.75	0.0	3404.5	0.0	1031.0	28.822925567627
1	1:chr5:40490609:40490609:chr5:40680031:40680031:PTGER4	chr5:40490609:40490609	chr5:40679782:40680282	ENST00000514343.1	0.02	0.39	0.0	9455.03	0.0	354.93	0.0	197.51	0.0	5433.04	0.0	2280.81	0.0	34383.55	0.0	7198.13	0.0	722.36	0.0	517.95	0.0	269.8	0.0	11677.45	0.0	2898.27	0.0	737.0	23.472169876099
1	1:chr5:40490609:40490609:chr5:40680031:40680031:PTGER4	chr5:40490609:40490609	chr5:40681342:40681842	ENST00000512578.1	0.13	0.39	0.0	2209.31	0.0	898.58	0.0	386.72	0.0	7125.9	0.0	5167.62	0.0	39313.23	0.0	10166.23	0.0	1592.07	0.0	3101.51	0.0	467.22	0.0	6652.72	0.0	1900.15	0.0	2211.0	23.472169876099
1	1:chr5:40490609:40490609:chr5:40680031:40680031:PTGER4	chr5:40490609:40490609	chr5:40681539:40682039	ENST00000509543.1	0.0	0.39	0.0	2227.89	0.0	713.1	0.0	347.62	0.0	7479.24	0.0	4672.32	0.0	34241.58	0.0	9029.29	0.0	1234.11	0.0	2752.88	0.0	416.44	0.0	7342.19	0.0	1956.39	0.0	1725.0	23.472169876099
1	1:chr5:40490609:40490609:chr5:40680031:40680031:PTGER4	chr5:40490609:40490609	chr5:40681554:40682054	ENST00000513635.1	0.0	0.39	0.0	2240.26	0.0	703.35	0.0	345.39	0.0	7549.66	0.0	4681.1	0.0	34109.6	0.0	8900.35	0.0	1230.05	0.0	2732.14	0.0	412.45	0.0	7454.32	0.0	1958.41	0.0	1725.0	23.472169876099
1	1:chr5:55289559:55291877:chr5:55290821:55290821:IL6ST	chr5:55289559:55291877	chr5:55243172:55243672	ENST00000523039.5	0.0	6.72	37288.88	184.9	2013.39	363.94	864.41	210.37	64835.63	201.84	11420.16	249.73	165235.15	138.03	50003.5	131.0	8326.48	226.54	1831.26	2278.65	1172.25	145.94	107269.66	186.4	14546.98	157.12	9839.0	594.0	29.316820144653
